,Site,Crop,Experiment,Treatment ,Mineral N kg/ha/y,farmyard manure t/ha/year,Reported yield data (t DM/ha),2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Mean,min_yield,max_yield,Soil texture,LAT,LON,SIMUID_1,Sand,Silt,Clay
891,Horažďovice,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,3.2077999999999998,,,,,,3.6894,,,,,,5.323018333333333,,,,4.073406111111111,3.2077999999999998,5.323018333333333,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
892,Horažďovice,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,4.2312,,,,,,5.994199999999999,,,,,,7.807174999999999,,,,6.010858333333334,4.2312,7.807174999999999,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
893,Horažďovice,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,4.2312,,,,,,5.994199999999999,,,,,,7.807174999999999,,,,6.010858333333334,4.2312,7.807174999999999,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
894,Chrastava,WWHT,SOH,0,0.0,0.0,grain,,,,5.0138,,,,,,2.5972,,,,,,4.099934469200525,,,,3.9036448230668412,2.5972,5.0138,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
895,Chrastava,WWHT,SOH,0,0.0,0.0,grain,,,,5.0138,,,,,,2.5972,,,,,,4.099934469200525,,,,3.9036448230668412,2.5972,5.0138,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
896,Chrastava,WWHT,SOH,N,135.0,0.0,grain,,,,6.4155999999999995,,,,,,4.9364,,,,,,8.136467889908255,,,,6.496155963302752,4.9364,8.136467889908255,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
897,Chrastava,WWHT,SOH,N,135.0,0.0,grain,,,,6.4155999999999995,,,,,,4.9364,,,,,,8.136467889908255,,,,6.496155963302752,4.9364,8.136467889908255,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
898,Chrastava,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,5.0912,,,,,,3.1992000000000003,,,,,,5.4214941022280465,,,,4.570631367409349,3.1992000000000003,5.4214941022280465,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
899,Chrastava,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,5.0912,,,,,,3.1992000000000003,,,,,,5.4214941022280465,,,,4.570631367409349,3.1992000000000003,5.4214941022280465,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
900,Chrastava,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,6.785399999999999,,,,,,4.8246,,,,,,8.32948885976409,,,,6.64649628658803,4.8246,8.32948885976409,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
901,Chrastava,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,6.785399999999999,,,,,,4.8246,,,,,,8.32948885976409,,,,6.64649628658803,4.8246,8.32948885976409,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
902,Jaroměřice,WWHT,SOH,0,0.0,0.0,grain,,,,4.0248,,,,,,3.3454,,,,,,3.41502,,,,3.5950733333333336,3.3454,4.0248,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
903,Jaroměřice,WWHT,SOH,0,0.0,0.0,grain,,,,4.0248,,,,,,3.3454,,,,,,3.41502,,,,3.5950733333333336,3.3454,4.0248,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
904,Jaroměřice,WWHT,SOH,0,0.0,0.0,grain,,,,4.0248,,,,,,3.3454,,,,,,3.41502,,,,3.5950733333333336,3.3454,4.0248,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
905,Jaroměřice,WWHT,SOH,N,135.0,0.0,grain,,,,4.4462,,,,,,6.9316,,,,,,7.390443999999999,,,,6.256081333333333,4.4462,7.390443999999999,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
906,Jaroměřice,WWHT,SOH,N,135.0,0.0,grain,,,,4.4462,,,,,,6.9316,,,,,,7.390443999999999,,,,6.256081333333333,4.4462,7.390443999999999,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
907,Jaroměřice,WWHT,SOH,N,135.0,0.0,grain,,,,4.4462,,,,,,6.9316,,,,,,7.390443999999999,,,,6.256081333333333,4.4462,7.390443999999999,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
908,Jaroměřice,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,4.4548,,,,,,4.5494,,,,,,5.060448,,,,4.688216000000001,4.4548,5.060448,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
909,Jaroměřice,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,4.4548,,,,,,4.5494,,,,,,5.060448,,,,4.688216000000001,4.4548,5.060448,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
910,Jaroměřice,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,4.4548,,,,,,4.5494,,,,,,5.060448,,,,4.688216000000001,4.4548,5.060448,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
911,Jaroměřice,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,4.6526,,,,,,6.9746,,,,,,7.871493000000001,,,,6.499564333333333,4.6526,7.871493000000001,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
912,Jaroměřice,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,4.6526,,,,,,6.9746,,,,,,7.871493000000001,,,,6.499564333333333,4.6526,7.871493000000001,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
913,Jaroměřice,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,4.6526,,,,,,6.9746,,,,,,7.871493000000001,,,,6.499564333333333,4.6526,7.871493000000001,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
914,Krásné Údolí,WWHT,SOH,0,0.0,0.0,grain,,,,1.7544,,,,,,3.7582,,,,,,,,,,2.7563,1.7544,3.7582,,,,,,,
915,Krásné Údolí,WWHT,SOH,N,135.0,0.0,grain,,,,5.1428,,,,,,7.404599999999999,,,,,,,,,,6.2737,5.1428,7.404599999999999,,,,,,,
916,Krásné Údolí,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,2.7520000000000002,,,,,,5.3406,,,,,,,,,,4.0463000000000005,2.7520000000000002,5.3406,,,,,,,
917,Krásné Údolí,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,5.4524,,,,,,6.4155999999999995,,,,,,,,,,5.933999999999999,5.4524,6.4155999999999995,,,,,,,
918,Lednice,WWHT,SOH,0,0.0,0.0,grain,,,,4.4032,,,,,,5.3406,,,,,,5.30835,,,,5.017383333333334,4.4032,5.3406,loam,48.8,16.77,28153.0,40.0,40.0,20.0
919,Lednice,WWHT,SOH,N,135.0,0.0,grain,,,,5.2202,,,,,,8.0496,,,,,,7.942099999999999,,,,7.070633333333333,5.2202,8.0496,loam,48.8,16.77,28153.0,40.0,40.0,20.0
920,Lednice,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,4.7386,,,,,,6.88,,,,,,6.44355,,,,6.020716666666668,4.7386,6.88,loam,48.8,16.77,28153.0,40.0,40.0,20.0
921,Lednice,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,4.7386,,,,,,8.0152,,,,,,7.56155,,,,6.771783333333334,4.7386,8.0152,loam,48.8,16.77,28153.0,40.0,40.0,20.0
922,Libějovice,WWHT,SOH,0,0.0,0.0,grain,,,,3.8871999999999995,,,,,,4.1022,,,,,,,,,,3.9947,3.8871999999999995,4.1022,,,,,,,
923,Libějovice,WWHT,SOH,N,135.0,0.0,grain,,,,5.5728,,,,,,5.7017999999999995,,,,,,,,,,5.6373,5.5728,5.7017999999999995,,,,,,,
924,Libějovice,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,4.3602,,,,,,4.575200000000001,,,,,,,,,,4.467700000000001,4.3602,4.575200000000001,,,,,,,
925,Libějovice,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,5.5642,,,,,,6.5016,,,,,,,,,,6.0329,5.5642,6.5016,,,,,,,
926,Lípa,WWHT,SOH,0,0.0,0.0,grain,,,,3.8184000000000005,,,,,,2.2532,,,,,,3.031612223393045,,,,3.0344040744643483,2.2532,3.8184000000000005,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
927,Lípa,WWHT,SOH,0,0.0,0.0,grain,,,,3.8184000000000005,,,,,,2.2532,,,,,,3.031612223393045,,,,3.0344040744643483,2.2532,3.8184000000000005,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
928,Lípa,WWHT,SOH,0,0.0,0.0,grain,,,,3.8184000000000005,,,,,,2.2532,,,,,,3.031612223393045,,,,3.0344040744643483,2.2532,3.8184000000000005,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
929,Lípa,WWHT,SOH,N,135.0,0.0,grain,,,,5.5728,,,,,,5.074,,,,,,7.869006849315069,,,,6.171935616438357,5.074,7.869006849315069,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
930,Lípa,WWHT,SOH,N,135.0,0.0,grain,,,,5.5728,,,,,,5.074,,,,,,7.869006849315069,,,,6.171935616438357,5.074,7.869006849315069,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
931,Lípa,WWHT,SOH,N,135.0,0.0,grain,,,,5.5728,,,,,,5.074,,,,,,7.869006849315069,,,,6.171935616438357,5.074,7.869006849315069,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
932,Lípa,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,4.747199999999999,,,,,,3.0444,,,,,,4.248311380400421,,,,4.0133037934668065,3.0444,4.747199999999999,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
933,Lípa,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,4.747199999999999,,,,,,3.0444,,,,,,4.248311380400421,,,,4.0133037934668065,3.0444,4.747199999999999,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
934,Lípa,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,4.747199999999999,,,,,,3.0444,,,,,,4.248311380400421,,,,4.0133037934668065,3.0444,4.747199999999999,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
935,Lípa,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,5.805,,,,,,4.8418,,,,,,7.570787671232876,,,,6.072529223744291,4.8418,7.570787671232876,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
936,Lípa,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,5.805,,,,,,4.8418,,,,,,7.570787671232876,,,,6.072529223744291,4.8418,7.570787671232876,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
937,Lípa,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,5.805,,,,,,4.8418,,,,,,7.570787671232876,,,,6.072529223744291,4.8418,7.570787671232876,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
938,Pusté Jakartice,WWHT,SOH,0,0.0,0.0,grain,,,,,,,,,,4.0076,,,,,,5.2546,,,,4.6311,4.0076,5.2546,loam,49.98,17.95,29745.0,40.0,40.0,20.0
939,Pusté Jakartice,WWHT,SOH,0,0.0,0.0,grain,,,,,,,,,,4.0076,,,,,,5.2546,,,,4.6311,4.0076,5.2546,loam,49.98,17.95,29745.0,40.0,40.0,20.0
940,Pusté Jakartice,WWHT,SOH,N,135.0,0.0,grain,,,,,,,,,,7.353000000000001,,,,,,9.38196,,,,8.36748,7.353000000000001,9.38196,loam,49.98,17.95,29745.0,40.0,40.0,20.0
941,Pusté Jakartice,WWHT,SOH,N,135.0,0.0,grain,,,,,,,,,,7.353000000000001,,,,,,9.38196,,,,8.36748,7.353000000000001,9.38196,loam,49.98,17.95,29745.0,40.0,40.0,20.0
942,Pusté Jakartice,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,,,,,,,5.3062,,,,,,6.864079999999999,,,,6.085139999999999,5.3062,6.864079999999999,loam,49.98,17.95,29745.0,40.0,40.0,20.0
943,Pusté Jakartice,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,,,,,,,5.3062,,,,,,6.864079999999999,,,,6.085139999999999,5.3062,6.864079999999999,loam,49.98,17.95,29745.0,40.0,40.0,20.0
944,Pusté Jakartice,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,,,,,,,7.1036,,,,,,9.54,,,,8.3218,7.1036,9.54,loam,49.98,17.95,29745.0,40.0,40.0,20.0
945,Pusté Jakartice,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,,,,,,,7.1036,,,,,,9.54,,,,8.3218,7.1036,9.54,loam,49.98,17.95,29745.0,40.0,40.0,20.0
946,Staňkov,WWHT,SOH,0,0.0,0.0,grain,,,,2.0812,,,,,,3.6378000000000004,,,,,,2.180708955223881,,,,2.63323631840796,2.0812,3.6378000000000004,loam,49.55,13.06,23179.0,40.0,40.0,20.0
947,Staňkov,WWHT,SOH,0,0.0,0.0,grain,,,,2.0812,,,,,,3.6378000000000004,,,,,,2.180708955223881,,,,2.63323631840796,2.0812,3.6378000000000004,loam,49.55,13.06,23179.0,40.0,40.0,20.0
948,Staňkov,WWHT,SOH,N,135.0,0.0,grain,,,,3.827,,,,,,6.0973999999999995,,,,,,6.238674626865671,,,,5.3876915422885565,3.827,6.238674626865671,loam,49.55,13.06,23179.0,40.0,40.0,20.0
949,Staňkov,WWHT,SOH,N,135.0,0.0,grain,,,,3.827,,,,,,6.0973999999999995,,,,,,6.238674626865671,,,,5.3876915422885565,3.827,6.238674626865671,loam,49.55,13.06,23179.0,40.0,40.0,20.0
950,Staňkov,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,3.0788,,,,,,4.4462,,,,,,3.387313432835821,,,,3.637437810945274,3.0788,4.4462,loam,49.55,13.06,23179.0,40.0,40.0,20.0
951,Staňkov,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,3.0788,,,,,,4.4462,,,,,,3.387313432835821,,,,3.637437810945274,3.0788,4.4462,loam,49.55,13.06,23179.0,40.0,40.0,20.0
952,Staňkov,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,4.1366,,,,,,6.4328,,,,,,6.366944776119402,,,,5.645448258706467,4.1366,6.4328,loam,49.55,13.06,23179.0,40.0,40.0,20.0
953,Staňkov,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,4.1366,,,,,,6.4328,,,,,,6.366944776119402,,,,5.645448258706467,4.1366,6.4328,loam,49.55,13.06,23179.0,40.0,40.0,20.0
954,Hradec n. Svit.,WWHT,SOH,0,0.0,0.0,grain,,,,,,,,,,3.053,,,,,,1.593386752136752,,,,2.323193376068376,1.593386752136752,3.053,loam,49.73,16.51,26472.0,40.0,40.0,20.0
955,Hradec n. Svit.,WWHT,SOH,0,0.0,0.0,grain,,,,,,,,,,3.053,,,,,,1.593386752136752,,,,2.323193376068376,1.593386752136752,3.053,loam,49.73,16.51,26472.0,40.0,40.0,20.0
956,Hradec n. Svit.,WWHT,SOH,0,0.0,0.0,grain,,,,,,,,,,3.053,,,,,,1.593386752136752,,,,2.323193376068376,1.593386752136752,3.053,loam,49.73,16.51,26472.0,40.0,40.0,20.0
957,Hradec n. Svit.,WWHT,SOH,N,135.0,0.0,grain,,,,,,,,,,6.063,,,,,,4.922735042735043,,,,5.492867521367522,4.922735042735043,6.063,loam,49.73,16.51,26472.0,40.0,40.0,20.0
958,Hradec n. Svit.,WWHT,SOH,N,135.0,0.0,grain,,,,,,,,,,6.063,,,,,,4.922735042735043,,,,5.492867521367522,4.922735042735043,6.063,loam,49.73,16.51,26472.0,40.0,40.0,20.0
959,Hradec n. Svit.,WWHT,SOH,N,135.0,0.0,grain,,,,,,,,,,6.063,,,,,,4.922735042735043,,,,5.492867521367522,4.922735042735043,6.063,loam,49.73,16.51,26472.0,40.0,40.0,20.0
960,Hradec n. Svit.,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,,,,,,,3.6894,,,,,,2.1937500000000005,,,,2.9415750000000003,2.1937500000000005,3.6894,loam,49.73,16.51,26472.0,40.0,40.0,20.0
961,Hradec n. Svit.,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,,,,,,,3.6894,,,,,,2.1937500000000005,,,,2.9415750000000003,2.1937500000000005,3.6894,loam,49.73,16.51,26472.0,40.0,40.0,20.0
962,Hradec n. Svit.,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,,,,,,,3.6894,,,,,,2.1937500000000005,,,,2.9415750000000003,2.1937500000000005,3.6894,loam,49.73,16.51,26472.0,40.0,40.0,20.0
963,Hradec n. Svit.,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,,,,,,,5.994199999999999,,,,,,4.654684829059829,,,,5.324442414529914,4.654684829059829,5.994199999999999,loam,49.73,16.51,26472.0,40.0,40.0,20.0
964,Hradec n. Svit.,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,,,,,,,5.994199999999999,,,,,,4.654684829059829,,,,5.324442414529914,4.654684829059829,5.994199999999999,loam,49.73,16.51,26472.0,40.0,40.0,20.0
965,Hradec n. Svit.,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,,,,,,,5.994199999999999,,,,,,4.654684829059829,,,,5.324442414529914,4.654684829059829,5.994199999999999,loam,49.73,16.51,26472.0,40.0,40.0,20.0
966,Uherský Ostroh,WWHT,SOH,0,0.0,0.0,grain,,,,3.2335999999999996,,,,,,,,,,,,,,,,3.2335999999999996,3.2335999999999996,3.2335999999999996,loam,48.99,17.42,28781.0,40.0,40.0,20.0
967,Uherský Ostroh,WWHT,SOH,N,135.0,0.0,grain,,,,3.311,,,,,,,,,,,,,,,,3.311,3.311,3.311,loam,48.99,17.42,28781.0,40.0,40.0,20.0
968,Uherský Ostroh,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,3.7238,,,,,,,,,,,,,,,,3.7238,3.7238,3.7238,loam,48.99,17.42,28781.0,40.0,40.0,20.0
969,Uherský Ostroh,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,3.7582,,,,,,,,,,,,,,,,3.7582,3.7582,3.7582,loam,48.99,17.42,28781.0,40.0,40.0,20.0
970,Věrovany,WWHT,SOH,0,0.0,0.0,grain,,,,,,,,,,7.009,,,,,,7.3186,,,,7.1638,7.009,7.3186,loam,49.47,17.26,28776.0,40.0,40.0,20.0
971,Věrovany,WWHT,SOH,0,0.0,0.0,grain,,,,,,,,,,7.009,,,,,,7.3186,,,,7.1638,7.009,7.3186,loam,49.47,17.26,28776.0,40.0,40.0,20.0
972,Věrovany,WWHT,SOH,N,135.0,0.0,grain,,,,,,,,,,8.6516,,,,,,10.095061728395061,,,,9.37333086419753,8.6516,10.095061728395061,loam,49.47,17.26,28776.0,40.0,40.0,20.0
973,Věrovany,WWHT,SOH,N,135.0,0.0,grain,,,,,,,,,,8.6516,,,,,,10.095061728395061,,,,9.37333086419753,8.6516,10.095061728395061,loam,49.47,17.26,28776.0,40.0,40.0,20.0
974,Věrovany,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,,,,,,,7.7658,,,,,,7.9952768959435625,,,,7.880538447971781,7.7658,7.9952768959435625,loam,49.47,17.26,28776.0,40.0,40.0,20.0
975,Věrovany,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,,,,,,,7.7658,,,,,,7.9952768959435625,,,,7.880538447971781,7.7658,7.9952768959435625,loam,49.47,17.26,28776.0,40.0,40.0,20.0
976,Věrovany,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,,,,,,,8.6344,,,,,,10.382751322751322,,,,9.50857566137566,8.6344,10.382751322751322,loam,49.47,17.26,28776.0,40.0,40.0,20.0
977,Věrovany,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,,,,,,,8.6344,,,,,,10.382751322751322,,,,9.50857566137566,8.6344,10.382751322751322,loam,49.47,17.26,28776.0,40.0,40.0,20.0
978,Vysoká,WWHT,SOH,0,0.0,0.0,grain,,,,3.2508,,,,,,3.9646000000000003,,,,,,3.7066000000000003,,,,3.6406666666666667,3.2508,3.9646000000000003,loam,49.64,13.95,21991.0,40.0,40.0,20.0
979,Vysoká,WWHT,SOH,0,0.0,0.0,grain,,,,3.2508,,,,,,3.9646000000000003,,,,,,3.7066000000000003,,,,3.6406666666666667,3.2508,3.9646000000000003,loam,49.64,13.95,21991.0,40.0,40.0,20.0
980,Vysoká,WWHT,SOH,N,135.0,0.0,grain,,,,3.7496,,,,,,7.3186,,,,,,8.30115,,,,6.45645,3.7496,8.30115,loam,49.64,13.95,21991.0,40.0,40.0,20.0
981,Vysoká,WWHT,SOH,N,135.0,0.0,grain,,,,3.7496,,,,,,7.3186,,,,,,8.30115,,,,6.45645,3.7496,8.30115,loam,49.64,13.95,21991.0,40.0,40.0,20.0
982,Vysoká,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,4.3688,,,,,,6.002800000000001,,,,,,5.28255,,,,5.218050000000001,4.3688,6.002800000000001,loam,49.64,13.95,21991.0,40.0,40.0,20.0
983,Vysoká,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,4.3688,,,,,,6.002800000000001,,,,,,5.28255,,,,5.218050000000001,4.3688,6.002800000000001,loam,49.64,13.95,21991.0,40.0,40.0,20.0
984,Vysoká,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,4.5494,,,,,,7.834599999999999,,,,,,8.6258,,,,7.003266666666666,4.5494,8.6258,loam,49.64,13.95,21991.0,40.0,40.0,20.0
985,Vysoká,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,4.5494,,,,,,7.834599999999999,,,,,,8.6258,,,,7.003266666666666,4.5494,8.6258,loam,49.64,13.95,21991.0,40.0,40.0,20.0
986,Žatec,WWHT,SOH,0,0.0,0.0,grain,,,,5.4266,,,,,,7.060600000000001,,,,,,,,,,6.243600000000001,5.4266,7.060600000000001,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
987,Žatec,WWHT,SOH,N,135.0,0.0,grain,,,,6.5876,,,,,,9.4428,,,,,,,,,,8.0152,6.5876,9.4428,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
988,Žatec,WWHT,SOH,FYM. ,0.0,10.0,grain,,,,5.9597999999999995,,,,,,8.0238,,,,,,,,,,6.9918,5.9597999999999995,8.0238,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
989,Žatec,WWHT,SOH,FYM. + N,135.0,10.0,grain,,,,6.071599999999999,,,,,,9.5202,,,,,,,,,,7.7959,6.071599999999999,9.5202,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
990,Horažďovice,WWHT,SOH,0,0.0,0.0,straw ,,,,3.9474,,,,,,5.9856,,,,,,4.672145454545455,,,,4.868381818181818,3.9474,5.9856,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
991,Horažďovice,WWHT,SOH,0,0.0,0.0,straw ,,,,3.9474,,,,,,5.9856,,,,,,4.672145454545455,,,,4.868381818181818,3.9474,5.9856,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
992,Horažďovice,WWHT,SOH,N,135.0,0.0,straw ,,,,4.4806,,,,,,9.1418,,,,,,6.435927272727272,,,,6.686109090909091,4.4806,9.1418,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
993,Horažďovice,WWHT,SOH,N,135.0,0.0,straw ,,,,4.4806,,,,,,9.1418,,,,,,6.435927272727272,,,,6.686109090909091,4.4806,9.1418,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
994,Horažďovice,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,4.1452,,,,,,6.321,,,,,,5.112830303030302,,,,5.193010101010101,4.1452,6.321,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
995,Horažďovice,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,4.1452,,,,,,6.321,,,,,,5.112830303030302,,,,5.193010101010101,4.1452,6.321,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
996,Horažďovice,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,4.8332,,,,,,9.2364,,,,,,8.732127272727274,,,,7.600575757575758,4.8332,9.2364,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
997,Horažďovice,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,4.8332,,,,,,9.2364,,,,,,8.732127272727274,,,,7.600575757575758,4.8332,9.2364,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
998,Chrastava,WWHT,SOH,0,0.0,0.0,straw ,,,,3.5346,,,,,,2.5542000000000002,,,,,,2.8850679137376383,,,,2.991289304579213,2.5542000000000002,3.5346,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
999,Chrastava,WWHT,SOH,0,0.0,0.0,straw ,,,,3.5346,,,,,,2.5542000000000002,,,,,,2.8850679137376383,,,,2.991289304579213,2.5542000000000002,3.5346,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
1000,Chrastava,WWHT,SOH,N,135.0,0.0,straw ,,,,4.5064,,,,,,4.7644,,,,,,5.187358513046587,,,,4.8193861710155295,4.5064,5.187358513046587,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
1001,Chrastava,WWHT,SOH,N,135.0,0.0,straw ,,,,4.5064,,,,,,4.7644,,,,,,5.187358513046587,,,,4.8193861710155295,4.5064,5.187358513046587,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
1002,Chrastava,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,3.5947999999999998,,,,,,3.1561999999999997,,,,,,4.039095079232694,,,,3.596698359744231,3.1561999999999997,4.039095079232694,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
1003,Chrastava,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,3.5947999999999998,,,,,,3.1561999999999997,,,,,,4.039095079232694,,,,3.596698359744231,3.1561999999999997,4.039095079232694,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
1004,Chrastava,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,4.8246,,,,,,4.7299999999999995,,,,,,5.499880853091862,,,,5.018160284363955,4.7299999999999995,5.499880853091862,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
1005,Chrastava,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,4.8246,,,,,,4.7299999999999995,,,,,,5.499880853091862,,,,5.018160284363955,4.7299999999999995,5.499880853091862,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
1006,Jaroměřice,WWHT,SOH,0,0.0,0.0,straw ,,,,3.1132,,,,,,3.0272,,,,,,3.942185272727273,,,,3.360861757575757,3.0272,3.942185272727273,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
1007,Jaroměřice,WWHT,SOH,0,0.0,0.0,straw ,,,,3.1132,,,,,,3.0272,,,,,,3.942185272727273,,,,3.360861757575757,3.0272,3.942185272727273,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
1008,Jaroměřice,WWHT,SOH,0,0.0,0.0,straw ,,,,3.1132,,,,,,3.0272,,,,,,3.942185272727273,,,,3.360861757575757,3.0272,3.942185272727273,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
1009,Jaroměřice,WWHT,SOH,N,135.0,0.0,straw ,,,,3.8356,,,,,,5.4782,,,,,,8.024902363636365,,,,5.779567454545455,3.8356,8.024902363636365,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
1010,Jaroměřice,WWHT,SOH,N,135.0,0.0,straw ,,,,3.8356,,,,,,5.4782,,,,,,8.024902363636365,,,,5.779567454545455,3.8356,8.024902363636365,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
